"Parent ID","Child ID","Date of Last Change","Date of Issue","Issue Version"
"E0057189","E0039061","18/02/2009","25/05/2010","386"
"E0057189","E0039062","18/02/2009","25/05/2010","386"
"E0057189","E0039064","18/02/2009","25/05/2010","386"
"E0057189","E0039065","18/02/2009","25/05/2010","386"
"E0057189","E0039066","18/02/2009","25/05/2010","386"
"E0057189","E0039067","18/02/2009","25/05/2010","386"
"E0057189","E0039068","18/02/2009","25/05/2010","386"
"E0057189","E0039069","18/02/2009","25/05/2010","386"
"E0057189","E0039071","18/02/2009","25/05/2010","386"
"E0057189","E0039072","18/02/2009","25/05/2010","386"
"E0057189","E0039074","18/02/2009","25/05/2010","386"
"E0057189","E0039075","18/02/2009","25/05/2010","386"
"E0057189","E0039076","18/02/2009","25/05/2010","386"
"E0057189","E0039077","18/02/2009","25/05/2010","386"
"E0057189","E0039078","18/02/2009","25/05/2010","386"
"E0057189","E0039079","18/02/2009","25/05/2010","386"
"E0057189","E0039080","18/02/2009","25/05/2010","386"
"E0057189","E0047585","18/02/2009","25/05/2010","386"
"E0057189","E0047591","18/02/2009","25/05/2010","386"
"E0057189","E0047612","18/02/2009","25/05/2010","386"
"E0057189","N0071824","18/02/2009","25/05/2010","386"
"E0057189","N0071825","18/02/2009","25/05/2010","386"
"E0057190","E0039081","14/01/2004","25/05/2010","386"
"E0057190","E0039083","14/01/2004","25/05/2010","386"
"E0057190","E0039084","14/01/2004","25/05/2010","386"
"E0057190","E0039085","14/01/2004","25/05/2010","386"
"E0057190","E0039086","14/01/2004","25/05/2010","386"
"E0057190","E0039087","14/01/2004","25/05/2010","386"
"E0057190","E0039088","14/01/2004","25/05/2010","386"
"E0057190","E0039089","14/01/2004","25/05/2010","386"
"E0057190","E0039090","14/01/2004","25/05/2010","386"
"E0057190","E0039092","14/01/2004","25/05/2010","386"
"E0057190","E0039093","14/01/2004","25/05/2010","386"
"E0057190","E0039094","14/01/2004","25/05/2010","386"
"E0057190","E0039095","14/01/2004","25/05/2010","386"
"E0057194","E0039153","30/04/2008","25/05/2010","386"
"N0072095","E0039154","30/04/2008","25/05/2010","386"
"E0057192","E0039155","16/05/2008","25/05/2010","386"
"E0039105","E0039163","30/04/2008","25/05/2010","386"
"E0039141","E0039167","01/10/2008","25/05/2010","386"
"E0039097","E0053431","30/04/2008","25/05/2010","386"
"E0039105","E0057191","30/04/2008","25/05/2010","386"
"E0039105","N0072096","30/04/2008","25/05/2010","386"
"E0039105","N0072097","30/04/2008","25/05/2010","386"
"E0039141","N0072099","01/10/2008","25/05/2010","386"
"E0057194","N0072101","30/04/2008","25/05/2010","386"
"E0039105","N0072102","30/04/2008","25/05/2010","386"
"N0072095","N0072104","30/04/2008","25/05/2010","386"
"E0039105","N0072105","30/04/2008","25/05/2010","386"
"E0039105","N0072107","30/04/2008","25/05/2010","386"
"E0057192","N0072111","16/05/2008","25/05/2010","386"
"E0039105","N0072122","30/04/2008","25/05/2010","386"
"E0057192","N0072123","16/05/2008","25/05/2010","386"
"N0072095","N0072124","30/04/2008","25/05/2010","386"
"E0057194","N0072125","30/04/2008","25/05/2010","386"
"E0039203","E0039179","22/09/2003","25/05/2010","386"
"E0039203","E0039191","22/09/2003","25/05/2010","386"
"E0039203","E0039192","22/09/2003","25/05/2010","386"
"E0039203","E0039195","22/09/2003","25/05/2010","386"
"E0039203","E0039211","22/09/2003","25/05/2010","386"
"E0039203","E0054369","22/09/2003","25/05/2010","386"
"E0039258","E0039242","18/06/2007","25/05/2010","386"
"E0039258","E0039243","18/06/2007","25/05/2010","386"
"E0039258","E0039244","18/06/2007","25/05/2010","386"
"E0039258","E0039245","18/06/2007","25/05/2010","386"
"E0039258","E0039246","18/06/2007","25/05/2010","386"
"E0039258","E0039247","18/06/2007","25/05/2010","386"
"E0039258","E0039248","18/06/2007","25/05/2010","386"
"E0039258","E0039251","18/06/2007","25/05/2010","386"
"E0039258","E0039254","18/06/2007","25/05/2010","386"
"E0039258","E0039260","18/06/2007","25/05/2010","386"
"E0053461","E0053445","29/12/2009","25/05/2010","386"
"E0053461","E0053453","29/12/2009","25/05/2010","386"
"E0053461","E0053460","29/12/2009","25/05/2010","386"
"E0053461","E0053468","29/12/2009","25/05/2010","386"
"E0053461","E0053469","29/12/2009","25/05/2010","386"
"E0053461","E0053471","29/12/2009","25/05/2010","386"
"E0053461","E0053473","29/12/2009","25/05/2010","386"
"E0053461","E0053475","29/12/2009","25/05/2010","386"
"E0053461","E0053478","29/12/2009","25/05/2010","386"
"E0053461","E0057200","29/12/2009","25/05/2010","386"
"E0053461","E0057204","29/12/2009","25/05/2010","386"
"E0053461","N0061316","29/12/2009","25/05/2010","386"
"E0053461","N0061318","29/12/2009","25/05/2010","386"
"E0053461","N0061319","29/12/2009","25/05/2010","386"
"E0053461","N0061320","29/12/2009","25/05/2010","386"
"E0053461","N0061321","29/12/2009","25/05/2010","386"
"E0053461","N0061322","29/12/2009","25/05/2010","386"
"E0053461","N0061323","29/12/2009","25/05/2010","386"
"E0053461","N0061324","29/12/2009","25/05/2010","386"
"E0053461","N0061325","29/12/2009","25/05/2010","386"
"E0053461","N0061326","29/12/2009","25/05/2010","386"
"E0053461","N0061327","29/12/2009","25/05/2010","386"
"E0053461","N0061329","29/12/2009","25/05/2010","386"
"E0053461","N0061331","29/12/2009","25/05/2010","386"
"E0053461","N0061332","29/12/2009","25/05/2010","386"
"E0053461","N0061333","29/12/2009","25/05/2010","386"
"E0053461","N0061334","29/12/2009","25/05/2010","386"
"E0053461","N0061336","29/12/2009","25/05/2010","386"
"E0053461","N0061337","29/12/2009","25/05/2010","386"
"E0053461","N0061338","29/12/2009","25/05/2010","386"
"E0053461","N0061339","29/12/2009","25/05/2010","386"
"E0053461","N0061340","29/12/2009","25/05/2010","386"
"E0053461","N0064934","29/12/2009","25/05/2010","386"
"E0039341","N0064935","28/02/2008","25/05/2010","386"
"E0053461","N0064936","29/12/2009","25/05/2010","386"
"E0053461","N0064937","29/12/2009","25/05/2010","386"
"E0053461","N0064938","29/12/2009","25/05/2010","386"
"E0053461","N0064940","29/12/2009","25/05/2010","386"
"E0053461","N0064941","29/12/2009","25/05/2010","386"
"E0053461","N0064942","29/12/2009","25/05/2010","386"
"E0053461","N0064943","29/12/2009","25/05/2010","386"
"E0053461","N0064945","29/12/2009","25/05/2010","386"
"E0053461","N0064946","29/12/2009","25/05/2010","386"
"E0053461","N0064947","29/12/2009","25/05/2010","386"
"E0053461","N0064948","29/12/2009","25/05/2010","386"
"E0053461","N0064949","29/12/2009","25/05/2010","386"
"E0053461","N0064950","29/12/2009","25/05/2010","386"
"E0053461","N0064951","29/12/2009","25/05/2010","386"
"E0053461","N0064952","29/12/2009","25/05/2010","386"
"E0053461","N0064953","29/12/2009","25/05/2010","386"
"E0053461","N0064954","29/12/2009","25/05/2010","386"
"E0053461","N0064955","29/12/2009","25/05/2010","386"
"E0053461","N0064956","29/12/2009","25/05/2010","386"
"E0053461","N0064957","29/12/2009","25/05/2010","386"
"E0053461","N0064958","29/12/2009","25/05/2010","386"
"E0053461","N0064959","29/12/2009","25/05/2010","386"
"E0053461","N0064962","29/12/2009","25/05/2010","386"
"E0053461","N0064963","29/12/2009","25/05/2010","386"
"E0053461","N0064964","29/12/2009","25/05/2010","386"
"E0053461","N0064965","29/12/2009","25/05/2010","386"
"E0053461","N0064966","29/12/2009","25/05/2010","386"
"E0053461","N0064967","29/12/2009","25/05/2010","386"
"E0053461","N0064968","29/12/2009","25/05/2010","386"
"E0053461","N0064969","29/12/2009","25/05/2010","386"
"E0053461","N0064971","29/12/2009","25/05/2010","386"
"E0053461","N0064972","29/12/2009","25/05/2010","386"
"E0039270","N0064973","26/06/2008","25/05/2010","386"
"E0053461","N0064974","29/12/2009","25/05/2010","386"
"E0053461","N0064975","29/12/2009","25/05/2010","386"
"E0053461","N0064976","29/12/2009","25/05/2010","386"
"E0053461","N0064977","29/12/2009","25/05/2010","386"
"E0053461","N0064978","29/12/2009","25/05/2010","386"
"E0053461","N0064980","29/12/2009","25/05/2010","386"
"E0053461","N0064981","29/12/2009","25/05/2010","386"
"E0053461","N0064984","29/12/2009","25/05/2010","386"
"E0053461","N0064985","29/12/2009","25/05/2010","386"
"E0053461","N0064986","29/12/2009","25/05/2010","386"
"E0053461","N0064987","29/12/2009","25/05/2010","386"
"E0053461","N0064989","29/12/2009","25/05/2010","386"
"E0039270","N0064990","26/06/2008","25/05/2010","386"
"E0053461","N0064991","29/12/2009","25/05/2010","386"
"E0053461","N0064992","29/12/2009","25/05/2010","386"
"E0053461","N0064993","29/12/2009","25/05/2010","386"
"E0039270","N0064996","26/06/2008","25/05/2010","386"
"E0053461","N0075991","29/12/2009","25/05/2010","386"
"E0053461","N0075992","29/12/2009","25/05/2010","386"
"E0053461","N0077127","29/12/2009","25/05/2010","386"
"E0053461","N0077129","29/12/2009","25/05/2010","386"
"E0053461","N0077130","29/12/2009","25/05/2010","386"
"E0053461","N0077901","29/12/2009","25/05/2010","386"
"E0053461","N0077902","29/12/2009","25/05/2010","386"
"E0053461","N0078242","29/12/2009","25/05/2010","386"
"E0053461","N0078427","29/12/2009","25/05/2010","386"
"E0053461","N0078429","29/12/2009","25/05/2010","386"
"E0039270","N0078430","26/06/2008","25/05/2010","386"
"E0053461","N0078537","29/12/2009","25/05/2010","386"
"E0053461","N0078538","29/12/2009","25/05/2010","386"
"E0053461","N0078539","29/12/2009","25/05/2010","386"
"E0054408","E0039459","22/09/2003","25/05/2010","386"
"E0054400","E0039528","22/09/2003","25/05/2010","386"
"N0071278","N0075861","22/09/2003","25/05/2010","386"
"E0054431","E0039666","22/09/2003","25/05/2010","386"
"E0054428","E0039681","22/09/2003","25/05/2010","386"
"E0054428","E0039690","22/09/2003","25/05/2010","386"
"E0054428","E0039711","22/09/2003","25/05/2010","386"
"E0054428","E0039720","22/09/2003","25/05/2010","386"
"N0073051","N0060464","05/08/2008","25/05/2010","386"
"N0073052","N0065281","05/08/2008","25/05/2010","386"
"N0073052","N0065282","05/08/2008","25/05/2010","386"
"N0073052","N0065283","05/08/2008","25/05/2010","386"
"N0073052","N0078413","05/08/2008","25/05/2010","386"
"N0073052","N0078441","05/08/2008","25/05/2010","386"
"N0073052","N0078442","05/08/2008","25/05/2010","386"
"N0073052","N0078443","05/08/2008","25/05/2010","386"
"E0053490","N0078444","05/08/2008","25/05/2010","386"
"E0055067","E0039840","03/03/2009","25/05/2010","386"
"E0055056","E0039849","20/01/2005","25/05/2010","386"
"E0055056","E0039850","20/01/2005","25/05/2010","386"
"E0055056","E0039861","20/01/2005","25/05/2010","386"
"E0055057","E0039863","03/03/2009","25/05/2010","386"
"E0055056","E0039864","20/01/2005","25/05/2010","386"
"E0055064","E0039865","03/03/2009","25/05/2010","386"
"E0055067","E0039868","03/03/2009","25/05/2010","386"
"E0055067","E0039879","03/03/2009","25/05/2010","386"
"E0053524","E0039881","20/01/2005","25/05/2010","386"
"E0055060","E0039902","03/03/2009","25/05/2010","386"
"E0055067","E0039908","03/03/2009","25/05/2010","386"
"E0055067","E0039919","03/03/2009","25/05/2010","386"
"E0055060","E0039920","03/03/2009","25/05/2010","386"
"E0055057","E0039928","03/03/2009","25/05/2010","386"
"E0055060","E0039936","03/03/2009","25/05/2010","386"
"E0053545","E0039944","04/03/2009","25/05/2010","386"
"E0053524","E0039945","20/01/2005","25/05/2010","386"
"E0055056","E0039951","20/01/2005","25/05/2010","386"
"E0053524","E0039952","20/01/2005","25/05/2010","386"
"E0055056","E0039955","20/01/2005","25/05/2010","386"
"E0055067","E0039957","03/03/2009","25/05/2010","386"
"E0055064","E0048237","03/03/2009","25/05/2010","386"
"E0055067","E0053507","03/03/2009","25/05/2010","386"
"E0055067","E0053523","03/03/2009","25/05/2010","386"
"E0055057","N0060035","03/03/2009","25/05/2010","386"
"E0057221","E0040115","24/02/2009","25/05/2010","386"
"E0057221","E0040117","24/02/2009","25/05/2010","386"
"E0057221","E0040120","24/02/2009","25/05/2010","386"
"E0040124","E0040121","27/09/2004","25/05/2010","386"
"E0057221","E0040122","24/02/2009","25/05/2010","386"
"E0057221","E0040123","24/02/2009","25/05/2010","386"
"E0057221","E0040124","24/02/2009","25/05/2010","386"
"E0057221","E0040125","24/02/2009","25/05/2010","386"
"E0057221","E0040126","24/02/2009","25/05/2010","386"
"E0057221","E0040127","24/02/2009","25/05/2010","386"
"E0057221","E0040128","24/02/2009","25/05/2010","386"
"E0057221","E0040129","24/02/2009","25/05/2010","386"
"E0057221","E0040132","24/02/2009","25/05/2010","386"
"E0057221","E0040133","24/02/2009","25/05/2010","386"
"E0057221","E0040134","24/02/2009","25/05/2010","386"
"E0057221","E0040135","24/02/2009","25/05/2010","386"
"E0057221","E0040138","24/02/2009","25/05/2010","386"
"E0057221","E0040140","24/02/2009","25/05/2010","386"
"E0057221","E0040146","24/02/2009","25/05/2010","386"
"E0057221","E0040147","24/02/2009","25/05/2010","386"
"E0057221","E0040148","24/02/2009","25/05/2010","386"
"E0057221","E0040149","24/02/2009","25/05/2010","386"
"E0057221","E0040155","24/02/2009","25/05/2010","386"
"E0057221","E0040156","24/02/2009","25/05/2010","386"
"E0057221","N0060001","24/02/2009","25/05/2010","386"
"E0057221","N0060011","24/02/2009","25/05/2010","386"
"E0057221","N0060017","24/02/2009","25/05/2010","386"
"E0057221","N0060018","24/02/2009","25/05/2010","386"
"E0057221","N0060020","24/02/2009","25/05/2010","386"
"E0057221","N0060056","24/02/2009","25/05/2010","386"
"E0057221","N0060057","24/02/2009","25/05/2010","386"
"E0057221","N0060059","24/02/2009","25/05/2010","386"
"E0057221","N0060066","24/02/2009","25/05/2010","386"
"E0057221","N0060069","24/02/2009","25/05/2010","386"
"E0057221","N0060071","24/02/2009","25/05/2010","386"
"E0055060","N0060039","03/03/2009","25/05/2010","386"
"E0055060","N0060111","03/03/2009","25/05/2010","386"
"E0040103","E0039959","24/09/2003","25/05/2010","386"
"E0040031","E0039967","24/09/2003","25/05/2010","386"
"E0053564","E0039987","24/09/2003","25/05/2010","386"
"E0053567","E0039989","24/09/2003","25/05/2010","386"
"E0040103","E0039995","24/09/2003","25/05/2010","386"
"E0053579","E0039999","24/09/2003","25/05/2010","386"
"E0053591","E0040002","24/09/2003","25/05/2010","386"
"E0053591","E0040016","24/09/2003","25/05/2010","386"
"E0053568","E0040018","24/09/2003","25/05/2010","386"
"E0053557","E0040020","24/09/2003","25/05/2010","386"
"E0053569","E0040035","24/09/2003","25/05/2010","386"
"E0053583","E0040038","24/09/2003","25/05/2010","386"
"E0040103","E0040039","24/09/2003","25/05/2010","386"
"E0053591","E0040046","24/09/2003","25/05/2010","386"
"E0040103","E0040047","24/09/2003","25/05/2010","386"
"E0040103","E0040050","24/09/2003","25/05/2010","386"
"E0053560","E0040069","24/09/2003","25/05/2010","386"
"E0053560","E0040072","24/09/2003","25/05/2010","386"
"E0040103","E0040074","24/09/2003","25/05/2010","386"
"E0053579","E0040078","24/09/2003","25/05/2010","386"
"E0053557","E0040079","24/09/2003","25/05/2010","386"
"E0040103","E0040087","24/09/2003","25/05/2010","386"
"E0053587","E0040090","24/09/2003","25/05/2010","386"
"E0053567","E0040093","24/09/2003","25/05/2010","386"
"E0053579","E0040100","24/09/2003","25/05/2010","386"
"E0040103","E0040101","24/09/2003","25/05/2010","386"
"E0053560","E0040106","24/09/2003","25/05/2010","386"
"E0040103","E0040110","24/09/2003","25/05/2010","386"
"E0053579","E0053556","24/09/2003","25/05/2010","386"
"E0053567","E0053584","24/09/2003","25/05/2010","386"
"E0053579","E0057215","24/09/2003","25/05/2010","386"
"E0053571","N0073225","24/09/2003","25/05/2010","386"
"E0040103","N0073228","24/09/2003","25/05/2010","386"
"E0053583","N0073238","24/09/2003","25/05/2010","386"
"E0040087","N0073239","24/09/2003","25/05/2010","386"
"E0040103","N0073241","24/09/2003","25/05/2010","386"
"E0057221","E0020501","24/02/2009","25/05/2010","386"
"E0057221","E0020559","24/02/2009","25/05/2010","386"
"E0057221","E0040114","24/02/2009","25/05/2010","386"
"E0057221","N0060072","24/02/2009","25/05/2010","386"
"E0057221","N0060073","24/02/2009","25/05/2010","386"
"E0057221","N0060091","24/02/2009","25/05/2010","386"
"E0057221","N0060165","24/02/2009","25/05/2010","386"
"E0057221","N0060169","24/02/2009","25/05/2010","386"
"E0057221","N0060170","24/02/2009","25/05/2010","386"
"E0057221","N0060172","24/02/2009","25/05/2010","386"
"E0057221","N0060175","24/02/2009","25/05/2010","386"
"E0057221","N0060176","24/02/2009","25/05/2010","386"
"E0057221","N0060179","24/02/2009","25/05/2010","386"
"E0057221","N0060184","24/02/2009","25/05/2010","386"
"E0057221","N0060185","24/02/2009","25/05/2010","386"
"E0057221","N0060186","24/02/2009","25/05/2010","386"
"E0057221","N0060188","24/02/2009","25/05/2010","386"
"E0057221","N0060189","24/02/2009","25/05/2010","386"
"E0057221","N0073055","24/02/2009","25/05/2010","386"
"E0057221","N0073065","24/02/2009","25/05/2010","386"
"E0057221","N0073066","24/02/2009","25/05/2010","386"
"E0057221","N0073070","24/02/2009","25/05/2010","386"
"E0057221","N0073079","24/02/2009","25/05/2010","386"
"E0057221","N0077109","24/02/2009","25/05/2010","386"
"E0057221","N0077199","24/02/2009","25/05/2010","386"
"E0057221","N0077200","24/02/2009","25/05/2010","386"
"E0057221","N0077397","24/02/2009","25/05/2010","386"
"E0057221","N0077398","24/02/2009","25/05/2010","386"
"E0057221","N0077409","24/02/2009","25/05/2010","386"
"E0055084","E0040162","22/09/2003","25/05/2010","386"
"E0055088","E0040255","22/09/2003","25/05/2010","386"
"E0055088","E0040258","22/09/2003","25/05/2010","386"
"E0055082","E0040265","30/06/2006","25/05/2010","386"
"E0055085","E0040290","22/09/2003","25/05/2010","386"
"E0055098","E0053603","19/04/2009","25/05/2010","386"
"E0055098","E0053607","19/04/2009","25/05/2010","386"
"E0055098","E0053608","19/04/2009","25/05/2010","386"
"E0053592","E0053613","28/02/2008","25/05/2010","386"
"E0053592","E0053617","28/02/2008","25/05/2010","386"
"E0055098","N0060735","19/04/2009","25/05/2010","386"
"E0055098","N0065099","19/04/2009","25/05/2010","386"
"E0055098","N0065100","19/04/2009","25/05/2010","386"
"E0055098","N0065101","19/04/2009","25/05/2010","386"
"E0055098","N0065102","19/04/2009","25/05/2010","386"
"E0055098","N0065103","19/04/2009","25/05/2010","386"
"E0055098","N0065106","19/04/2009","25/05/2010","386"
"E0055098","N0065259","19/04/2009","25/05/2010","386"
"E0055098","N0065260","19/04/2009","25/05/2010","386"
"E0055098","N0065261","19/04/2009","25/05/2010","386"
"E0055098","N0065262","19/04/2009","25/05/2010","386"
"N0065337","N0065263","19/04/2009","25/05/2010","386"
"E0055098","N0065264","19/04/2009","25/05/2010","386"
"E0055098","N0065265","19/04/2009","25/05/2010","386"
"E0055098","N0065266","19/04/2009","25/05/2010","386"
"E0055098","N0065270","19/04/2009","25/05/2010","386"
"E0055098","N0065271","19/04/2009","25/05/2010","386"
"E0053605","N0065277","16/05/2002","25/05/2010","386"
"N0065337","N0065336","19/04/2009","25/05/2010","386"
"E0055098","N0065337","19/04/2009","25/05/2010","386"
"N0065337","N0065338","19/04/2009","25/05/2010","386"
"E0055098","N0065341","19/04/2009","25/05/2010","386"
"E0055098","N0065342","19/04/2009","25/05/2010","386"
"E0055098","N0078181","19/04/2009","25/05/2010","386"
"E0055098","N0078182","19/04/2009","25/05/2010","386"
"E0055098","N0078196","19/04/2009","25/05/2010","386"
"E0055098","N0078426","19/04/2009","25/05/2010","386"
"N0073197","E0002594","15/12/2006","25/05/2010","386"
"N0073197","E0004616","15/12/2006","25/05/2010","386"
"N0073197","E0040566","15/12/2006","25/05/2010","386"
"E0057224","E0040710","19/12/2006","25/05/2010","386"
"E0057224","E0040711","19/12/2006","25/05/2010","386"
"E0057224","N0060763","19/12/2006","25/05/2010","386"
"E0057224","N0060764","19/12/2006","25/05/2010","386"
"E0057224","N0060766","19/12/2006","25/05/2010","386"
"E0057224","N0060767","19/12/2006","25/05/2010","386"
"E0057224","N0060769","19/12/2006","25/05/2010","386"
"N0073194","E0040714","24/09/2003","25/05/2010","386"
"E0057225","E0040716","04/01/2007","25/05/2010","386"
"E0040717","E0040719","24/09/2003","25/05/2010","386"
"E0057225","E0040720","04/01/2007","25/05/2010","386"
"E0057225","E0040721","04/01/2007","25/05/2010","386"
"E0057225","E0040722","04/01/2007","25/05/2010","386"
"E0040717","E0040725","24/09/2003","25/05/2010","386"
"E0057225","E0040726","04/01/2007","25/05/2010","386"
"E0057225","E0040728","04/01/2007","25/05/2010","386"
"E0057225","E0040729","04/01/2007","25/05/2010","386"
"E0057225","E0040731","04/01/2007","25/05/2010","386"
"E0057225","E0040732","04/01/2007","25/05/2010","386"
"E0057225","E0040733","04/01/2007","25/05/2010","386"
"E0057225","E0040734","04/01/2007","25/05/2010","386"
"E0057225","E0040736","04/01/2007","25/05/2010","386"
"E0040732","E0040741","24/09/2003","25/05/2010","386"
"E0057225","E0040742","04/01/2007","25/05/2010","386"
"E0057225","E0040745","04/01/2007","25/05/2010","386"
"E0057225","N0073192","04/01/2007","25/05/2010","386"
"E0057225","N0073193","04/01/2007","25/05/2010","386"
"E0057225","N0073194","04/01/2007","25/05/2010","386"
"E0057225","N0073196","04/01/2007","25/05/2010","386"
"E0054659","E0041048","18/05/2009","25/05/2010","386"
"E0054659","E0041049","18/05/2009","25/05/2010","386"
"E0054565","E0041069","22/09/2003","25/05/2010","386"
"E0054557","E0041152","22/09/2003","25/05/2010","386"
"E0054557","E0041293","22/09/2003","25/05/2010","386"
"E0054659","E0041299","18/05/2009","25/05/2010","386"
"E0054659","E0041474","18/05/2009","25/05/2010","386"
"E0041479","N0060318","27/12/2002","25/05/2010","386"
"N0071726","N0071699","27/12/2002","25/05/2010","386"
"E0041479","N0071700","27/12/2002","25/05/2010","386"
"N0071726","N0071701","27/12/2002","25/05/2010","386"
"N0071726","N0071702","27/12/2002","25/05/2010","386"
"N0071726","N0071703","27/12/2002","25/05/2010","386"
"N0071726","N0071704","27/12/2002","25/05/2010","386"
"N0071726","N0071705","27/12/2002","25/05/2010","386"
"N0071726","N0071706","27/12/2002","25/05/2010","386"
"N0071726","N0071707","27/12/2002","25/05/2010","386"
"N0071726","N0071708","27/12/2002","25/05/2010","386"
"N0071726","N0071709","27/12/2002","25/05/2010","386"
"N0071726","N0071710","27/12/2002","25/05/2010","386"
"N0071726","N0071711","27/12/2002","25/05/2010","386"
"E0041561","E0041507","04/09/2002","25/05/2010","386"
"E0041561","E0041509","04/09/2002","25/05/2010","386"
"E0041561","E0041531","04/09/2002","25/05/2010","386"
"E0041515","E0041552","09/10/2009","25/05/2010","386"
"E0041515","E0041577","09/10/2009","25/05/2010","386"
"E0041561","E0041583","04/09/2002","25/05/2010","386"
"E0041515","N0070285","09/10/2009","25/05/2010","386"
"E0041515","N0070286","09/10/2009","25/05/2010","386"
"E0057240","E0041738","29/05/2008","25/05/2010","386"
"E0057240","E0041739","29/05/2008","25/05/2010","386"
"E0057240","E0041745","29/05/2008","25/05/2010","386"
"E0057240","E0041748","29/05/2008","25/05/2010","386"
"E0057240","E0041749","29/05/2008","25/05/2010","386"
"E0057240","E0053685","29/05/2008","25/05/2010","386"
"E0057240","N0072211","29/05/2008","25/05/2010","386"
"E0057240","N0072213","29/05/2008","25/05/2010","386"
"E0057240","N0072214","29/05/2008","25/05/2010","386"
"E0057240","N0072215","29/05/2008","25/05/2010","386"
"E0057240","N0072216","29/05/2008","25/05/2010","386"
"E0057240","N0072217","29/05/2008","25/05/2010","386"
"E0053734","N0074116","07/04/2010","25/05/2010","386"
"E0057243","N0074118","11/01/2007","25/05/2010","386"
"E0053730","N0074119","24/09/2003","25/05/2010","386"
"E0057247","E0012869","04/01/2007","25/05/2010","386"
"E0057247","E0012892","04/01/2007","25/05/2010","386"
"E0057247","E0041964","04/01/2007","25/05/2010","386"
"E0057247","E0041967","04/01/2007","25/05/2010","386"
"E0057247","E0041968","04/01/2007","25/05/2010","386"
"E0057247","E0041975","04/01/2007","25/05/2010","386"
"E0057247","E0041981","04/01/2007","25/05/2010","386"
"E0057247","E0041986","04/01/2007","25/05/2010","386"
"E0057247","E0041987","04/01/2007","25/05/2010","386"
"E0057247","E0041988","04/01/2007","25/05/2010","386"
"E0057247","E0041989","04/01/2007","25/05/2010","386"
"E0057247","E0041990","04/01/2007","25/05/2010","386"
"E0057247","E0041994","04/01/2007","25/05/2010","386"
"E0057247","E0041997","04/01/2007","25/05/2010","386"
"E0057247","E0042000","04/01/2007","25/05/2010","386"
"E0057247","E0042001","04/01/2007","25/05/2010","386"
"E0057247","E0042002","04/01/2007","25/05/2010","386"
"E0057247","E0042004","04/01/2007","25/05/2010","386"
"E0057247","E0042006","04/01/2007","25/05/2010","386"
"E0057247","E0042008","04/01/2007","25/05/2010","386"
"E0057247","E0042009","04/01/2007","25/05/2010","386"
"E0057247","E0042013","04/01/2007","25/05/2010","386"
"E0057247","E0042016","04/01/2007","25/05/2010","386"
"E0057247","E0042018","04/01/2007","25/05/2010","386"
"E0057247","E0042020","04/01/2007","25/05/2010","386"
"E0057247","E0042023","04/01/2007","25/05/2010","386"
"E0057247","E0042024","04/01/2007","25/05/2010","386"
"E0057247","E0042030","04/01/2007","25/05/2010","386"
"E0057247","E0042031","04/01/2007","25/05/2010","386"
"E0057247","E0042033","04/01/2007","25/05/2010","386"
"E0057247","E0042036","04/01/2007","25/05/2010","386"
"E0057247","E0042037","04/01/2007","25/05/2010","386"
"N0070302","E0042088","29/01/2010","25/05/2010","386"
"N0070302","E0042090","29/01/2010","25/05/2010","386"
"N0070302","E0042092","29/01/2010","25/05/2010","386"
"N0070302","E0042093","29/01/2010","25/05/2010","386"
"E0053753","E0053739","09/10/2009","25/05/2010","386"
"E0053753","E0053744","09/10/2009","25/05/2010","386"
"E0042054","E0053752","09/10/2009","25/05/2010","386"
"E0042054","E0057249","09/10/2009","25/05/2010","386"
"N0070302","N0070305","29/01/2010","25/05/2010","386"
"E0042054","N0070306","09/10/2009","25/05/2010","386"
"N0070302","N0070308","29/01/2010","25/05/2010","386"
"E0053753","N0070309","09/10/2009","25/05/2010","386"
"N0070302","N0073073","29/01/2010","25/05/2010","386"
"N0070302","N0073074","29/01/2010","25/05/2010","386"
"N0070302","N0073075","29/01/2010","25/05/2010","386"
"N0070302","N0073076","29/01/2010","25/05/2010","386"
"N0070302","N0073077","29/01/2010","25/05/2010","386"
"N0070302","N0073082","29/01/2010","25/05/2010","386"
"E0057254","E0042107","17/07/2003","25/05/2010","386"
"E0057254","E0042108","17/07/2003","25/05/2010","386"
"E0057254","E0042110","17/07/2003","25/05/2010","386"
"E0057254","E0042111","17/07/2003","25/05/2010","386"
"E0057254","E0042114","17/07/2003","25/05/2010","386"
"E0057254","E0042115","17/07/2003","25/05/2010","386"
"E0057254","E0042116","17/07/2003","25/05/2010","386"
"E0057254","E0042117","17/07/2003","25/05/2010","386"
"E0057254","E0042118","17/07/2003","25/05/2010","386"
"E0057254","E0042119","17/07/2003","25/05/2010","386"
"E0057254","E0042121","17/07/2003","25/05/2010","386"
"E0057254","E0042122","17/07/2003","25/05/2010","386"
"E0057254","E0042125","17/07/2003","25/05/2010","386"
"E0057254","E0042126","17/07/2003","25/05/2010","386"
"E0057254","E0042127","17/07/2003","25/05/2010","386"
"E0057254","E0042128","17/07/2003","25/05/2010","386"
"E0057254","E0042129","17/07/2003","25/05/2010","386"
"E0057254","N0073190","17/07/2003","25/05/2010","386"
"E0057254","N0073191","17/07/2003","25/05/2010","386"
"E0057254","N0073412","17/07/2003","25/05/2010","386"
"E0057254","N0073413","17/07/2003","25/05/2010","386"
