"Exchange Point ID","National Express ID","Name","Long Name","Easting","Northing","Date of Issue","Issue Version","CoachClusterCode","Group ID"
"NX000997","90187","Montrose","Montrose - High Street Coach Stop",371451,757947,"25/05/2010","386","900090187","G402"
"NX000998","72141","Morecambe","Morecambe - Central Drive Bus Stn",343113,464212,"25/05/2010","386","900072141","G403"
"NX001003","67798","Muasdale","Muasdale (Argyll & Bute) - A83 Coach Stop",167944,640100,"25/05/2010","386","900067798",
"NX001004","90197","Muirdrum","Muirdrum (Angus) - Village Coach Stop",356288,737253,"25/05/2010","386","900090197",
"NX001007","37094","Mundford","Mundford (Norfolk) - Memorial Coach Stop",580338,293421,"25/05/2010","386","900037094",
"NX001016","20581","Nantwich","Nantwich Bus Stn",365233,352515,"25/05/2010","386","900020581","G407"
"NX001020","14210","Neath","Neath - Rail Stn Coach Stop",275176,197542,"25/05/2010","386","900014210","G408"
"NX001023","73171","Nelson","Nelson Bus Stn",386080,437770,"25/05/2010","386","900073171","G409"
"NX001025","12473","Nesscliffe","Nesscliffe (Shrops) - Coach Stop",338121,319601,"25/05/2010","386","900012473",
"NX001026","57576","New Cross","New Cross (London) - Coach Stop",536112,176932,"25/05/2010","386","900057576",
"NX001028","65007","New Milton","New Milton - Bus Lay-by",424279,95106,"25/05/2010","386","900065007","G410"
"NX001029","21460","New Moston","New Moston - Broadway Coach Stop",389046,402688,"25/05/2010","386","900021460",
"NX001033","30464","New Waltham","New Waltham (NE Lincs) - Station Road Coach Stop",528309,404694,"25/05/2010","386","900030464",
"NX001034","83024","Newark-on-Trent","Newark-on-Trent - Bus Stn Lombard Street",479613,353715,"25/05/2010","386","900083024","G22"
"NX001036","62183","Newbury","Newbury - Bus Stn Market Street",447173,166880,"25/05/2010","386","900062183","G411"
"NX001037","68441","Newby Bridge","Newby Bridge: Hotel Coach Stop",336644,486412,"25/05/2010","386","900068441",
"NX001038","69092","NEWCASTLE UPON TYNE","Newcastle upon Tyne - Coach Station St James Blvd",424252,563737,"25/05/2010","386","900069092","G100"
"NX001039","69102","Newcastle upon Tyne","Newcastle upon Tyne - Airport Coach Stop",418565,571438,"25/05/2010","386","900069102",
"NX001040","20110","Newcastle-under-Lyme","Newcastle-under-Lyme - Hassell Street Bus Stn",384970,345947,"25/05/2010","386","900020110",
"NX001043","32034","Newhall","Newhall (Swadlincote) - Coach Stop",429176,320746,"25/05/2010","386","900032034",
"NX001044","59046","Newhaven","Newhaven (E Sussex) - South Way Coach Stop",544677,101372,"25/05/2010","386","900059046","G412"
"NX001045","58827","Newingreen","Newingreen (Kent) - Ashford Rd Coach Stop",612655,136180,"25/05/2010","386","900058827",
"NX001046","53504","Newmarket","Newmarket - High Street Coach Stop",564301,263321,"25/05/2010","386","900053504","G175"
"NX001047","15255","Newport","Newport (S. Wales)  - Bus Stn",331231,188077,"25/05/2010","386","900015255","G101"
"NX001048","88035","NEWQUAY","Newquay (Cornwall) - Manor Rd Coach Stop",180850,61570,"25/05/2010","386","900088035","G176"
"NX001049","88005","Newquay","Newquay - Porthfour Turn Coach Stop",182902,62094,"25/05/2010","386","900088005",
"NX001050","44110","Newton Abbot","Newton Abbot - Lay-by Coach Stop",286700,71160,"25/05/2010","386","900044110","G414"
"NX001052","67227","Newton Stewart","Newton Stewart - Dashwood Square Coach Stop",241048,565192,"25/05/2010","386","900067227",
"NX001053","90204","Newtonmore","Newtonmore - Museum Coach Stop",271241,798895,"25/05/2010","386","900090204","G415"
"NX001054","12563","Newtown (Powys)","Newtown (Powys) - Bus Stn Back Lane",310701,291632,"25/05/2010","386","900012563","G416"
"NX001056","14745","Neyland","Neyland - Honeyborough Green Coach Stop",196017,205993,"25/05/2010","386","900014745",
"NX001062","37304","North Elmham","North Elmham (Norfolk) Coach Stop",598448,320738,"25/05/2010","386","900037304",
"NX001063","30074","North Hykeham","North Hykeham (Lincs) - Station Road Coach Stop",493856,366561,"25/05/2010","386","900030074",
"NX001064","31283","North Kyme","North Kyme (Lincs) - Plough Coach Stop",515128,352725,"25/05/2010","386","900031283",
"NX001065","42256","North Petherton","North Petherton (Somerset) - Verriers Coach Stop",328885,132993,"25/05/2010","386","900042256",
"NX001066","69201","North Shields","North Shields - Northumberland Square Coach Stop",435515,568573,"25/05/2010","386","900069201",
"NX001067","30484","North Thoresby","North Thoresby: The Granby Coach Stop",528655,398351,"25/05/2010","386","900030484",
"NX001068","42865","Northam","Northam - Square Coach Stop",244926,129098,"25/05/2010","386","900042865",
"NX001069","39074","NORTHAMPTON","Northampton - Greyfriars Bus Station",475442,260758,"25/05/2010","386","900039074","G102"
"NX001070","39095","Northampton","Far Cotton (Northampton) - London Road Coach Stop",475459,259321,"25/05/2010","386","900039095",
"NX001071","58346","Northdown Park","Northdown Park (Cliftonville) - Coach Stop",637768,170192,"25/05/2010","386","900058346",
"NX001073","38334","NORWICH","Norwich Bus Stn",622980,308000,"25/05/2010","386","900038334","G103"
"NX001075","29044","Nottingham","Nottingham - Broad Marsh Bus Stn",457435,339427,"25/05/2010","386","900029044","G104"
"NX001076","59256","Nutley","Nutley (E Sussex) - High Street Coach Stop",544214,127965,"25/05/2010","386","900059256",
"NX001080","87176","Oakhill","Oakhill (Somerset) - Coach Stop",363545,147334,"25/05/2010","386","900087176",
"NX001081","67987","Oban","Oban - Rail Stn Coach Stop",185841,729872,"25/05/2010","386","900067987","G418"
"NX001082","44020","Okehampton","Okehampton - West Street Coach Stop",258680,95164,"25/05/2010","386","900044020",
"NX001084","21151","Oldham","Oldham Bus Station",392411,405240,"25/05/2010","386","900021151",
"NX001086","67318","Onich","Onich - Post Office Coach Stop",202944,761452,"25/05/2010","386","900067318",
"NX001090","10411","ORMSKIRK","Ormskirk Bus Stn",341640,408206,"25/05/2010","386","900010411","G420"
"NX001096","31008","Osbournby","Osbournby (Lincs) - London Road Coach Stop",506999,338177,"25/05/2010","386","900031008",
"NX001102","12403","Oswestry","Oswestry Bus Stn",329340,329909,"25/05/2010","386","900012403",
"NX001103","69112","Otterburn","Otterburn (Northumberland) Coach Stop",388590,593094,"25/05/2010","386","900069112",
"NX001105","86164","Oulton Broad","Oulton Broad - Bridge Rd Coach Stop",652201,292914,"25/05/2010","386","900086164","G421"
"NX001108","49073","Oxford","Oxford Bus Stn Gloucester Green",451003,206380,"25/05/2010","386","900049073","G105"
"NX001112","44105","Paignton","Paignton Bus Stn",288828,60602,"25/05/2010","386","900044105","G179"
"NX001113","67828","Paisley","Paisley - Abercorn St Coach Stop",248478,664377,"25/05/2010","386","900067828","G422"
"NX001117","60176","Park Barn","Guildford - Park Barn Egerton Rd Coach Stop",497564,149921,"25/05/2010","386","900060176",
"NX001119","65436","Parkstone","Parkstone - Ashley Road Coach Stop",404360,92150,"25/05/2010","386","900065436",
"NX001121","59067","Patcham","Patcham (Brighton) - London Road Coach Stop",530114,108912,"25/05/2010","386","900059067",
"NX001124","59077","Peacehaven","Peacehaven - Nat West Coach Stop",540903,101002,"25/05/2010","386","900059077","G180"
"NX001126","14655","PEMBROKE","Pembroke - Castle Coach Stop",198266,201547,"25/05/2010","386","900014655","G181"
"NX001127","14665","Pembroke","Pembroke Dock - Laws Street Coach Stop",196891,203414,"25/05/2010","386","900014665",
"NX001129","33143","Penkridge","Penkridge Coach Stop",392290,314211,"25/05/2010","386","900033143","G423"
"NX001131","11291","Penrhyn Bay","Penrhyn Bay (Conwy) - Coach Stop",282209,381217,"25/05/2010","386","900011291",
"NX001133","11301","Pensarn","Pensarn (Conwy) - Post Office Coach Stop",294739,378640,"25/05/2010","386","900011301",
"NX001134","11581","Penygroes","Penygroes (Gwynedd) Coach Stop",247075,352920,"25/05/2010","386","900011581",
"NX001135","43015","Penzance","Penzance Bus Stn",147668,30577,"25/05/2010","386","900043015","G106"
"NX001137","88055","Perran Sands","Perran Sands - Haven Holiday Centre Coach Stop",176982,54835,"25/05/2010","386","900088055",
"NX001138","88045","Perranporth","Perranporth - Beach Rd Coach Stop",175647,54258,"25/05/2010","386","900088045",
"NX001139","18093","Pershore","Pershore - Broad Street Coach Stop",394967,245720,"25/05/2010","386","900018093","G425"
"NX001140","90337","Perth","Perth - Leonard Street Bus Stn",311347,723209,"25/05/2010","386","900090337","G107"
"NX001141","36114","Peterborough","Peterborough - Queensgate Bus Stn",518903,298849,"25/05/2010","386","900036114","G108"
"NX001142","71072","Peterlee","Peterlee Bus Stn",442247,540678,"25/05/2010","386","900071072",
"NX001143","64276","Petersfield","Petersfield - Dragon Street Coach Stop",474843,123180,"25/05/2010","386","900064276","G426"
"NX001148","90227","PITLOCHRY","Pitlochry - Fishers Hotel Coach Stop",293933,758170,"25/05/2010","386","900090227","G428"
"NX001153","43345","PLYMOUTH","Plymouth Bus Stn Bretonside",248176,54559,"25/05/2010","386","900043345","G109"
"NX001154","43340","Plymouth","Marsh Mills (Plymouth) - Bus Layby",251673,56584,"25/05/2010","386","900043340",
"NX001158","59197","Polegate","Polegate Coach Station",558050,104526,"25/05/2010","386","900059197","G430"
"NX001160","80022","Pontefract","Pontefract Bus Stn",445705,422117,"25/05/2010","386","900080022","G24"
"NX001161","69141","Ponteland","Ponteland (Northumberland) - Coach Stop",416444,572809,"25/05/2010","386","900069141",
"NX001162","12173","Ponterwyd","Ponterwyd (Ceredigion) - Mill Coach Stop",274657,280560,"25/05/2010","386","900012173",
"NX001163","16043","Pontrilas","Pontrilas - Telephone Exchange Coach Stop",339695,227599,"25/05/2010","386","900016043",
"NX001164","15065","Pontypridd","Pontypridd Bus Stn",307325,190485,"25/05/2010","386","900015065","G432"
"NX001165","43065","Pool","Pool (Cornwall) - Cornwall College Coach Stop",166489,41667,"25/05/2010","386","900043065",
"NX001166","65416","POOLE","Poole - Dolphin Centre Bus Stn",401581,90939,"25/05/2010","386","900065416","G433"
"NX001169","67848","Port Glasgow","Port Glasgow - Coronation Park Coach Stop",232268,674606,"25/05/2010","386","900067848",
"NX001170","14375","Port Talbot","Port Talbot Bus Stn",276404,190040,"25/05/2010","386","900014375","G434"
"NX001171","12631","Porthmadog","Porthmadog Coach Stop",256675,338939,"25/05/2010","386","900012631","G184"
"NX001176","93027","Portree","Portree Square Coach Stop",148227,843607,"25/05/2010","386","900093027",
"NX001177","64186","PORTSMOUTH","Portsmouth - The Hard Interchange",463038,100170,"25/05/2010","386","900064186","G25"
"NX001178","64107","Portsmouth","Portsmouth-Continental Ferry Terminal Coach Stop",464259,101771,"25/05/2010","386","900064107","G25"
"NX001180","18203","Powick","Powick (Worcs) - Old Post Office Coach Stop",383184,251619,"25/05/2010","386","900018203",
"NX001184","11331","PRESTATYN","Prestatyn Bus Stn",306479,382914,"25/05/2010","386","900011331","G185"
"NX001185","11392","Prestatyn","Prestatyn Sands - Pontins Coach Stop",306894,383733,"25/05/2010","386","900011392",
"NX001186","11341","Prestatyn","Prestatyn - Ffrith Coach Stop",304921,382902,"25/05/2010","386","900011341",
"NX001188","77061","Preston","Preston Bus Stn",354182,429638,"25/05/2010","386","900077061","G110"
"NX001190","43525","Probus","Probus - Square Coach Stop",189902,47779,"25/05/2010","386","900043525",
"NX001192","64196","Purbrook","Purbrook (Hants) - Church Coach Stop",467316,107978,"25/05/2010","386","900064196",
"NX001195","12641","PWLLHELI","Pwllheli - Bus Stn Maes",237428,334946,"25/05/2010","386","900012641","G186"
"NX001196","12612","Pwllheli","Hafan y Mor (Pwllheli) - Holiday Park Coach Stop",242836,336798,"25/05/2010","386","900012612",
"NX001200","87345","Radstock","Radstock - Victoria Hall Coach Stop",368868,154812,"25/05/2010","386","900087345",
"NX001201","64226","Rake","Rake (Hants) - Flying Bull Coach Stop",480479,127843,"25/05/2010","386","900064226",
"NX001202","58386","RAMSGATE","Ramsgate - Harbour Parade Coach Stop",638359,164785,"25/05/2010","386","900058386","G187"
"NX001203","58327","Ramsgate","Dumpton Park - Coach Stop",638804,166292,"25/05/2010","386","900058327",
"NX001212","61266","Reading","Reading - Rail Station Coach Stop",471455,173792,"25/05/2010","386","900061266","G26"
"NX001215","43155","Redruth","Redruth - Rail Station Coach Stop",170038,42013,"25/05/2010","386","900043155","G436"
"NX001217","83034","Retford","Retford Bus Stn",470711,380992,"25/05/2010","386","900083034","G437"
"NX001220","11361","RHYL","Rhyl - Promenade Coach Stop",300769,381695,"25/05/2010","386","900011361","G188"
"NX001221","11323","Rhyl","Rhyl - Robin Hood Coach Stop",303348,382393,"25/05/2010","386","900011323",
"NX001223","65027","Ringwood","Ringwood - Meeting House Lane Coach Stop",414768,105312,"25/05/2010","386","900065027",
"NX001225","74262","Ripon","Ripon Bus Stn",431338,471301,"25/05/2010","386","900074262",
"NX001227","21561","Rochdale","Rochdale Bus Stn",389851,413513,"25/05/2010","386","900021561","G438"
"NX001229","69182","Rochester","Rochester (Northumb) - Redesdale Arms Coach Stop",382860,598118,"25/05/2010","386","900069182",
"NX001230","69172","Rochester","Rochester Northumberland - Village Coach Stop",383177,597967,"25/05/2010","386","900069172",
"NX001233","57436","Romford","Romford  - St Edward's Way Coach Stop",551271,189120,"25/05/2010","386","900057436","G439"
"NX001240","16133","Ross-on-Wye","Ross-on-Wye - Cantilupe Rd Coach Stop",360174,224135,"25/05/2010","386","900016133",
"NX001241","25062","Rotherham","Rotherham Bus Stn",442890,393209,"25/05/2010","386","900025062","G440"
"NX001243","59027","Rottingdean","Rottingdean (Brighton & Hove) Coach Stop",536924,102208,"25/05/2010","386","900059027",
"NX001244","52294","Royston","Royston (Herts): Tesco Superstore Coach Stop",535433,241204,"25/05/2010","386","900052294","G441"
"NX001245","12310","Ruabon","Ruabon - High Street Coach Stop",330399,344012,"25/05/2010","386","900012310","G442"
"NX001246","87095","Rudloe Manor","Rudloe (Wilts) - Coach Stop",384330,170208,"25/05/2010","386","900087095",
"NX001247","34143","Rugby","Rugby - Clifton Rd Coach Stop",450771,275105,"25/05/2010","386","900034143","G111"
"NX001248","10121","Runcorn","Runcorn - New Bus Stn",351360,383000,"25/05/2010","386","900010121","G443"
"NX001250","63447","Rustington","Rustington (W Sussex) - The Street Coach Stop",505196,102280,"25/05/2010","386","900063447",
"NX001256","21201","Sale","Sale (Greater Manchester) - Washway Rd Coach Stop",378431,392082,"25/05/2010","386","900021201",
"NX001257","21181","SALFORD","Ordsall (Salford) - Regent Rd Coach Stop",381657,397919,"25/05/2010","386","900021181",
"NX001258","21191","Salford","Salford University Coach Stop",382000,398666,"25/05/2010","386","900021191",
"NX001259","89055","Salisbury","Salisbury - Bus Stn Endless Street",414541,130135,"25/05/2010","386","900089055","G112"
"NX001262","43320","Saltash","Saltash - North Rd Coach Stop",243006,58984,"25/05/2010","386","900043320","G444"
"NX001263","59047","Saltdean","Saltdean (Brighton & Hove) Coach Stop",538221,101933,"25/05/2010","386","900059047",
"NX001268","58307","Sandgate","Sandgate - High Street Coach Stop",620364,135178,"25/05/2010","386","900058307",
"NX001275","52023","Sawston","Sawston - Memorial/Woolpack Coach Stop",548650,249245,"25/05/2010","386","900052023",
"NX001278","75102","SCARBOROUGH","Scarborough - Rail Stn Coach Stop",503968,488325,"25/05/2010","386","900075102","G113"
"NX001281","93047","Sconser","Sconser (Highland) - Ferry Road End Coach Stop",152519,832240,"25/05/2010","386","900093047",
"NX001283","24022","Scunthorpe","Scunthorpe Bus Stn",489840,411330,"25/05/2010","386","900024022","G114"
"NX001284","58876","Seabrook","Seabrook (Kent) - Seabrook Rd Coach Stop",618663,134981,"25/05/2010","386","900058876",
"NX001286","59157","Seaford","Seaford - Sutton Park Rd Coach Stop",548479,99223,"25/05/2010","386","900059157","G445"
"NX001291","58828","Sellindge","Sellindge (Kent) - Ashford Rd Coach Stop",610624,137901,"25/05/2010","386","900058828",
"NX001294","89265","Shaftesbury","Shaftesbury Coach Stop",386267,122955,"25/05/2010","386","900089265",
"NX001296","25072","SHEFFIELD","Sheffield Interchange",435841,387202,"25/05/2010","386","900025072","G115"
"NX001297","25092","Sheffield","Sheffield - Meadowhall Interchange",439078,391277,"25/05/2010","386","900025092",
"NX001298","87105","Shepton Mallet","Shepton Mallet - Rectory Rd Coach Stop",361802,143740,"25/05/2010","386","900087105",
"NX001299","45180","Sherborne","Sherborne Coach Stop",363779,116994,"25/05/2010","386","900045180","G446"
"NX001300","37325","Sheringham","Sheringham - Cromer Road Coach Stop",615772,343076,"25/05/2010","386","900037325","G447"
"NX001301","29024","Sherwood","Sherwood (Nottingham) - Coach Stop",457567,343362,"25/05/2010","386","900029024",
"NX001302","93097","Shiel Bridge","Shiel Bridge (Highland) - Coach Stop",193538,818911,"25/05/2010","386","900093097",
"NX001304","76172","Shipley","Shipley - Market Square Coach Stop",414790,437473,"25/05/2010","386","900076172",
"NX001305","63166","Shoreham","Shoreham-by-Sea - High Street Coach Stop",521387,105051,"25/05/2010","386","900063166","G448"
"NX001307","12283","Shrewsbury","Shrewsbury - Bus Stn Raven Meadows",349227,312863,"25/05/2010","386","900012283","G116"
"NX001311","31009","Silk Willoughby","Silk Willoughby (Lincs) - Coach Stop",505650,342914,"25/05/2010","386","900031009",
"NX001315","31134","SKEGNESS","Skegness - Richmond Coach Stn",556278,363170,"25/05/2010","386","900031134","G190"
"NX001316","31106","Skegness","Skegness - Butlins South Car Park Coach Stop",557078,367478,"25/05/2010","386","900031106",
"NX001318","73201","Skipton","Skipton Bus Stn",398889,451457,"25/05/2010","386","900073201","G449"
"NX001320","31010","Sleaford","Sleaford Coach Stop",507252,345667,"25/05/2010","386","900031010","G450"
"NX001321","93037","Sligachan","Sligachan (Highland) - Hotel Coach Stop",148581,829915,"25/05/2010","386","900093037",
"NX001329","33153","SOLIHULL","Solihull - Warwick Rd Coach Stop",415447,279661,"25/05/2010","386","900033153","G191"
"NX001333","55074","South Benfleet","South Benfleet Coach Stop",576884,188150,"25/05/2010","386","900055074",
"NX001335","42586","South Molton","South Molton (Devon) - The Square Coach Stop",271401,125854,"25/05/2010","386","900042586",
"NX001336","71092","South Shields","South Shields - Keppel Street Coach Stop",436418,567186,"25/05/2010","386","900071092",
"NX001337","65136","SOUTHAMPTON","Southampton - Coach Stn Harbour Parade",441547,112023,"25/05/2010","386","900065136","G117"
"NX001342","58866","Southborough","Southborough - Victoria Hall Coach Stop",558137,142124,"25/05/2010","386","900058866",
"NX001343","55084","Southend-on-Sea","Southend-on-Sea Central Bus Stn",588391,185384,"25/05/2010","386","900055084","G27"
"NX001344","10461","Southport","Southport - Eastbank Street Coach Stop",333514,417201,"25/05/2010","386","900010461","G452"
"NX001345","64117","Southsea","Southsea - Clarence Pier Coach Stop",463528,98858,"25/05/2010","386","900064117",
"NX001348","31544","Spalding","Spalding Bus Stn",524389,322810,"25/05/2010","386","900031544","G454"
"NX001349","93167","Spean Bridge","Spean Bridge - Bus Shelter Coach Stop",222040,781552,"25/05/2010","386","900093167","G455"
"NX001350","77171","St Annes","St Annes-on-the-Sea: Ashton Gdns Coach Stop",331841,428814,"25/05/2010","386","900077171","G457"
"NX001351","43465","St Austell","St Austell Bus Stn",201584,52538,"25/05/2010","386","900043465","G458"
"NX001352","43476","St Blazey Gate","St Blazey Gate (Cornwall) - Coach Stop",206077,53693,"25/05/2010","386","900043476","G192"
"NX001353","43475","St Blazey","St Blazey (Cornwall) Church Street Coach Stop",206831,54647,"25/05/2010","386","900043475","G192"
"NX001354","14001","St Clears","St Clears (Carmarthenshire) Coach Stop",228061,216417,"25/05/2010","386","900014001",
"NX001355","88065","St Columb Major","St Columb Major - Cattle Market Coach Stop",191139,63240,"25/05/2010","386","900088065",
"NX001356","88095","St Columb Minor","St Columb Minor (Cornwall) - Church St Coach Stop",183780,61889,"25/05/2010","386","900088095",
"NX001358","43096","St Erth","St Erth - Rail Station Coach Stop",154096,35766,"25/05/2010","386","900043096","G459"
"NX001360","10331","St Helens","St Helens - Corporation Street Coach Stop",351435,395452,"25/05/2010","386","900010331","G460"
"NX001361","43010","St Ives","St. Ives (Cornwall) - Bus Stn",151903,40369,"25/05/2010","386","900043010","G461"
"NX001362","59736","St Leonards","St Leonards - Warrior Square Coach Stop",580544,108969,"25/05/2010","386","900059736","G462"
"NX001363","52244","St Neots","St Neots - Market Square Coach Stop",518184,260224,"25/05/2010","386","900052244","G193"
"NX001364","53724","St Osyth","St Osyth - Kings Arms Coach Stop",612320,215870,"25/05/2010","386","900053724","G194"
"NX001365","53735","St Osyth","St Osyth - Shangri-La Caravan Park Coach Stop",612028,217323,"25/05/2010","386","900053735","G194"
"NX001366","58396","St Peter's","Broadstairs - St Peter's Coach Stop",638399,168719,"25/05/2010","386","900058396",
"NX001368","20233","Stafford","Stafford - Station Rd Coach Stop",391880,322946,"25/05/2010","386","900020233","G119"
"NX001369","75042","Stamford Bridge","Stamford Bridge - The Square Coach Stop",471262,455570,"25/05/2010","386","900075042",
"NX001370","31204","Stamford","Stamford Bus Stn",502776,307037,"25/05/2010","386","900031204","G463"
"NX001372","54174","Stansted","Stansted Airport Coach Stn",555851,223680,"25/05/2010","386","900054174","G120"
"NX001373","85114","Stanton","Stanton (Suffolk) - Old Bury Road Coach Stop",596288,273565,"25/05/2010","386","900085114",
"NX001374","52036","Stapleford","Stapleford - London Rd Coach Stop",547035,251659,"25/05/2010","386","900052036",
"NX001375","44055","Starcross","Starcross - Rail Station Coach Stop",297683,81876,"25/05/2010","386","900044055","G464"
"NX001377","51055","Stevenage","Stevenage Bus Stn",523743,224096,"25/05/2010","386","900051055","G465"
"NX001378","14725","Steynton","Steynton (Pembrokeshire) - Lay-by Coach Stop",191671,207567,"25/05/2010","386","900014725",
"NX001380","90357","Stirling","Stirling - Bus Stn Goosecroft Rd",279834,693387,"25/05/2010","386","900090357","G121"
"NX001381","55144","Stock","Stock (Essex) - War Memorial Coach Stop",569185,199015,"25/05/2010","386","900055144",
"NX001385","21110","Stockport","Stockport Bus Stn",389270,390230,"25/05/2010","386","900021110","G122"
"NX001386","25082","Stocksbridge","Stocksbridge (S Yorks) - Manchester Rd Bus Stop",427149,398450,"25/05/2010","386","900025082",
"NX001387","71002","Stockton-on-Tees","Stockton-on-Tees - Bridge Rd Coach Stop",444586,518490,"25/05/2010","386","900071002","G466"
"NX001388","20141","Stoke-on-Trent","Stoke-on-Trent - Hanley Bus Stn",388476,347442,"25/05/2010","386","900020141","G123"
"NX001389","90018","Stonehaven","Stonehaven Bus Shelter",387389,785781,"25/05/2010","386","900090018","G467"
"NX001390","66487","Stow","Stow (Galashiels) - Townfoot Coach Stop",345922,644625,"25/05/2010","386","900066487",
"NX001391","53344","Stowmarket","Stowmarket: Bury St Coach Stop",604838,258766,"25/05/2010","386","900053344","G468"
"NX001392","67297","Stranraer","Stranraer - Ferry Terminal Coach Stop",206320,560955,"25/05/2010","386","900067297","G469"
"NX001394","57456","Stratford","Stratford (London) - Coach Stop",538623,184374,"25/05/2010","386","900057456",
"NX001395","84053","Stratford-upon-Avon","Stratford-upon-Avon - Riverside Bus Stn",420467,255318,"25/05/2010","386","900084053","G470"
"NX001396","57946","Streatham","Streatham (London) - High Road Coach Stop",530138,172069,"25/05/2010","386","900057946",
"NX001397","87215","Street","Street - Leigh Rd Coach Stop",348353,136629,"25/05/2010","386","900087215",
"NX001400","17103","Stroud","Stroud - Merrywalks Bus Stn",384991,205365,"25/05/2010","386","900017103","G471"
"NX001402","71112","Sunderland","Sunderland - Park Lane Transport Interchange",439583,556578,"25/05/2010","386","900071112","G124"
"NX001403","31654","Surfleet","Surfleet (Lincs) - Coach Stop",525106,328228,"25/05/2010","386","900031654",
"NX001406","31394","Sutton on Sea","Sutton on Sea - Broadway Coach Stop",552130,381873,"25/05/2010","386","900031394",
"NX001407","32044","Swadlincote","Swadlincote Bus Stn",429856,319738,"25/05/2010","386","900032044",
"NX001409","37264","Swaffham","Swaffham - Market Place Coach Stop",581919,309028,"25/05/2010","386","900037264",
"NX001411","45318","Swanage","Swanage Bus Stn",402905,78907,"25/05/2010","386","900045318",
"NX001412","14225","Swansea","Swansea Bus Stn",265403,192763,"25/05/2010","386","900014225","G125"
"NX001415","46093","SWINDON","Swindon Bus Stn",415121,185078,"25/05/2010","386","900046093","G126"
"NX001416","46054","Swindon","Coate Water (Swindon) - Marlborough Rd Coach Stop",417936,183131,"25/05/2010","386","900046054",
"NX001417","46063","Swindon","Freshbrook (Swindon) - Bus Layby",410919,183247,"25/05/2010","386","900046063",
"NX001418","46043","Swindon","Swindon - Queens Drive Coach Stop",416511,184511,"25/05/2010","386","900046043",
"NX001421","23012","Tadcaster","Tadcaster Bus Stn",448824,443492,"25/05/2010","386","900023012",
"NX001422","11381","Talacre","Talacre (Flintshire) Coach Stop",311325,383391,"25/05/2010","386","900011381",
"NX001426","67758","Tarbert","Tarbert (Loch Fyne) - Village Coach Stop",186447,668643,"25/05/2010","386","900067758",
"NX001428","67038","Tarbet","Tarbet (Loch Lomond) - Hotel Coach Stop",231954,704542,"25/05/2010","386","900067038",
"NX001431","31287","Tattershall","Tattershall (Lincs) - Market Cross Coach Stop",521411,357917,"25/05/2010","386","900031287",
"NX001432","42205","Taunton","Taunton Bus Stn",322534,124567,"25/05/2010","386","900042205","G127"
"NX001433","67788","Tayinloan","Tayinloan (Argyll & Bute) - Shop Coach Stop",169767,645922,"25/05/2010","386","900067788",
"NX001436","44345","Teignmouth","Teignmouth - Eastcliffe Car & Coach Park",294353,73218,"25/05/2010","386","900044345","G475"
"NX001437","19143","Telford","Telford - Town Centre Bus Stn",369766,308788,"25/05/2010","386","900019143","G128"
"NX001438","14635","Tenby","Tenby - Upper Park Rd Coach Stop",213190,200438,"25/05/2010","386","900014635",
"NX001441","85094","Thetford","Thetford Bus Stn",586891,283019,"25/05/2010","386","900085094","G477"
"NX001443","74372","Thirsk","Thirsk - Market Place Clock Coach Stop",442933,482088,"25/05/2010","386","900074372","G478"
"NX001445","36124","Thorney","Thorney (Peterborough) - Park Gates Coach Stop",528312,304352,"25/05/2010","386","900036124",
"NX001448","53774","Thorrington","Thorrington (Essex) - Crossroads Coach Stop",608683,220323,"25/05/2010","386","900053774",
"NX001449","43210","Tideford","Tideford - Bus Shelter Main Rd Coach Stop",234814,59711,"25/05/2010","386","900043210",
"NX001451","42565","Tiverton","Tiverton Bus Stn",295550,112391,"25/05/2010","386","900042565",
"NX001454","37284","Toftwood","Toftwood (Norfolk) - Millwrights Coach Stop",598982,311430,"25/05/2010","386","900037284",
"NX001455","90108","Tomatin","Tomatin - Road End Lay-by Coach Stop",279404,830440,"25/05/2010","386","900090108",
"NX001457","44155","Torquay","Torquay - Coach Stn Lymington Road",291076,65108,"25/05/2010","386","900044155","G129"
"NX001460","44165","Totnes","Totnes - Royal Seven Stars Coach Stop",280570,60401,"25/05/2010","386","900044165","G480"
"NX001464","11391","Towyn","Towyn (Conwy) - Bus Shelter",297518,379507,"25/05/2010","386","900011391",
"NX001468","15475","Tredegar","Tredegar - Lidl Coach Stop",314113,209359,"25/05/2010","386","900015475",
"NX001469","43120","Treliske","Treliske - Hospital Lay-by Coach Stop",179704,45056,"25/05/2010","386","900043120",
"NX001470","12611","Tremadoc","Tremadoc - The Square Coach Stop",256170,340149,"25/05/2010","386","900012611",
"NX001471","43575","Tresillian","Tresillian (Cornwall) - Fal Garage Coach Stop",186670,46312,"25/05/2010","386","900043575",
"NX001472","12593","Trewern","Trewern (Powys) Bus Shelter",327840,311354,"25/05/2010","386","900012593",
"NX001473","53205","Trimley St Martin","Trimley St Martin (Suffolk) - Coach Stop",627197,237702,"25/05/2010","386","900053205",
"NX001474","53265","Trimley St Mary","Trimley St Mary (Suffolk) - Coach Stop",628135,236366,"25/05/2010","386","900053265",
"NX001477","87325","Trowbridge","Trowbridge - Manvers Street Coach Stop",385637,157904,"25/05/2010","386","900087325","G197"
"NX001479","43595","Truro","Truro - Bus Stn Green Street",182800,44732,"25/05/2010","386","900043595","G481"
