"Exchange Point ID","National Express ID","Name","Long Name","Easting","Northing","Date of Issue","Issue Version","CoachClusterCode","Group ID"
"NX001052","67227","Newton Stewart","Newton Stewart: Dashwood Square Coach Stop",241048,565192,"22/01/2013","1058","900067227",
"NX001053","90204","Newtonmore","Newtonmore: Museum Coach Stop",271241,798895,"22/01/2013","1058","900090204","G415"
"NX001054","12563","Newtown (Powys)","Newtown (Powys): Bus Station Back Lane",310701,291632,"22/01/2013","1058","900012563","G416"
"NX001056","14745","Neyland","Neyland: Honeyborough Green Coach Stop",196017,205993,"22/01/2013","1058","900014745",
"NX001063","30074","North Hykeham","North Hykeham (Lincs): Station Road Coach Stop",493856,366561,"22/01/2013","1058","900030074",
"NX001064","31283","North Kyme","North Kyme (Lincs): Plough Coach Stop",515128,352725,"22/01/2013","1058","900031283",
"NX001065","42256","North Petherton","North Petherton (Somerset): Verriers Coach Stop",328885,132993,"22/01/2013","1058","900042256",
"NX001066","69201","North Shields","North Shields: Northumberland Square Coach Stop",435515,568573,"22/01/2013","1058","900069201",
"NX001067","30484","North Thoresby","North Thoresby: The Granby Coach Stop",528655,398351,"22/01/2013","1058","900030484",
"NX001068","42865","Northam","Northam: Square Coach Stop",244926,129098,"22/01/2013","1058","900042865",
"NX001069","39074","NORTHAMPTON","Northampton: Greyfriars Bus Station",475442,260758,"22/01/2013","1058","900039074","G102"
"NX001070","39095","Northampton","Far Cotton (Northampton): London Road Coach Stop",475459,259321,"22/01/2013","1058","900039095",
"NX001071","58346","Northdown Park","Northdown Park (Cliftonville): Coach Stop",637768,170192,"22/01/2013","1058","900058346",
"NX001073","38334","NORWICH","Norwich Bus Station",622980,308000,"22/01/2013","1058","900038334","G103"
"NX001075","29044","Nottingham","Nottingham: Broad Marsh Bus Station",457435,339427,"22/01/2013","1058","900029044","G104"
"NX001076","59256","Nutley","Nutley (E Sussex): High Street Coach Stop",544214,127965,"22/01/2013","1058","900059256",
"NX001080","87176","Oakhill","Oakhill (Somerset): Coach Stop",363545,147334,"22/01/2013","1058","900087176",
"NX001081","67987","Oban","Oban: Rail Station Coach Stop",185841,729872,"22/01/2013","1058","900067987","G418"
"NX001082","44020","Okehampton","Okehampton: West Street Coach Stop",258680,95164,"22/01/2013","1058","900044020",
"NX001084","21151","Oldham","Oldham Bus Station",392411,405240,"22/01/2013","1058","900021151",
"NX001086","67318","Onich","Onich: Post Office Coach Stop",202944,761452,"22/01/2013","1058","900067318",
"NX001090","10411","ORMSKIRK","Ormskirk Bus Station",341640,408206,"22/01/2013","1058","900010411","G420"
"NX001096","31008","Osbournby","Osbournby (Lincs): London Road Coach Stop",506999,338177,"22/01/2013","1058","900031008",
"NX001102","12403","Oswestry","Oswestry Bus Station",329340,329909,"22/01/2013","1058","900012403",
"NX001103","69112","Otterburn","Otterburn (Northumberland) Coach Stop",388590,593094,"22/01/2013","1058","900069112",
"NX001108","49073","Oxford","Oxford Bus Station Gloucester Green",451005,206370,"22/01/2013","1058","900049073","G105"
"NX001112","44105","Paignton","Paignton Bus Station",288828,60602,"22/01/2013","1058","900044105","G179"
"NX001113","67828","Paisley","Paisley: Abercorn St Coach Stop",248478,664377,"22/01/2013","1058","900067828","G422"
"NX001117","60176","Park Barn","Guildford: Park Barn Egerton Rd Coach Stop",497564,149921,"22/01/2013","1058","900060176",
"NX001119","65436","Parkstone","Parkstone: Ashley Road Coach Stop",404360,92150,"22/01/2013","1058","900065436",
"NX001121","59067","Patcham","Patcham (Brighton): London Road Coach Stop",530114,108912,"22/01/2013","1058","900059067",
"NX001124","59077","Peacehaven","Peacehaven: Nat West Coach Stop",540903,101002,"22/01/2013","1058","900059077","G180"
"NX001126","14655","PEMBROKE","Pembroke: Castle Coach Stop",198266,201547,"22/01/2013","1058","900014655","G181"
"NX001127","14665","Pembroke Dock","Pembroke Dock: Tesco coach stop",197376,203597,"22/01/2013","1058","900014665",
"NX001129","33143","Penkridge","Penkridge Coach Stop",392290,314211,"22/01/2013","1058","900033143","G423"
"NX001131","11291","Penrhyn Bay","Penrhyn Bay (Conwy): Coach Stop",282209,381217,"22/01/2013","1058","900011291",
"NX001133","11301","Pensarn","Pensarn (Conwy): Post Office Coach Stop",294739,378640,"22/01/2013","1058","900011301",
"NX001134","11581","Penygroes","Penygroes (Gwynedd) Coach Stop",247075,352920,"22/01/2013","1058","900011581",
"NX001135","43015","Penzance","Penzance Bus Station",147668,30577,"22/01/2013","1058","900043015","G106"
"NX001139","18093","Pershore","Pershore: Broad Street Coach Stop",394967,245720,"22/01/2013","1058","900018093","G425"
"NX001140","90337","Perth","Perth: Leonard Street Bus Station",311347,723209,"22/01/2013","1058","900090337","G107"
"NX001141","36114","Peterborough","Peterborough: Queensgate Bus Station",518903,298849,"22/01/2013","1058","900036114","G108"
"NX001143","64276","Petersfield","Petersfield: Dragon Street Coach Stop",474843,123180,"22/01/2013","1058","900064276","G426"
"NX001148","90227","PITLOCHRY","Pitlochry: Fishers Hotel Coach Stop",293933,758170,"22/01/2013","1058","900090227","G428"
"NX001153","43345","PLYMOUTH","Plymouth Bus Station Bretonside",248176,54559,"22/01/2013","1058","900043345","G109"
"NX001154","43340","Plymouth","Marsh Mills (Plymouth): Bus Layby",251673,56584,"22/01/2013","1058","900043340",
"NX001158","59197","Polegate","Polegate Coach Station",558050,104526,"22/01/2013","1058","900059197","G430"
"NX001161","69141","Ponteland","Ponteland (Northumberland): Coach Stop",416444,572809,"22/01/2013","1058","900069141",
"NX001162","12173","Ponterwyd","Ponterwyd (Ceredigion): Mill Coach Stop",274657,280560,"22/01/2013","1058","900012173",
"NX001163","16043","Pontrilas","Pontrilas: Telephone Exchange Coach Stop",339695,227599,"22/01/2013","1058","900016043",
"NX001164","15065","Pontypridd","Pontypridd Bus Station",307325,190485,"22/01/2013","1058","900015065","G432"
"NX001165","43065","Pool","Pool (Cornwall): Cornwall College Coach Stop",166489,41667,"22/01/2013","1058","900043065",
"NX001166","65416","POOLE","Poole: Dolphin Centre Bus Station",401581,90939,"22/01/2013","1058","900065416","G433"
"NX001169","67848","Port Glasgow","Port Glasgow: Coronation Park Coach Stop",232268,674606,"22/01/2013","1058","900067848",
"NX001170","14375","Port Talbot","Port Talbot Bus Station",276404,190040,"22/01/2013","1058","900014375","G434"
"NX001171","12631","Porthmadog","Porthmadog Coach Stop",256675,338939,"22/01/2013","1058","900012631","G184"
"NX001176","93027","Portree","Portree Square Coach Stop",148227,843607,"22/01/2013","1058","900093027",
"NX001177","64186","PORTSMOUTH","Portsmouth: The Hard Interchange",463028,100170,"22/01/2013","1058","900064186","G25"
"NX001178","64107","Portsmouth","Portsmouth Continental Ferry Terminal Coach Stop",464259,101771,"22/01/2013","1058","900064107","G25"
"NX001184","11331","PRESTATYN","Prestatyn Bus Station",306479,382914,"22/01/2013","1058","900011331","G185"
"NX001185","11392","Prestatyn","Prestatyn Sands: Pontins Coach Stop",306894,383733,"22/01/2013","1058","900011392",
"NX001186","11341","Prestatyn","Prestatyn: Ffrith Coach Stop",304921,382902,"22/01/2013","1058","900011341",
"NX001188","77061","Preston","Preston Bus Station",354182,429638,"22/01/2013","1058","900077061","G110"
"NX001190","43525","Probus","Probus: Square Coach Stop",189902,47779,"22/01/2013","1058","900043525",
"NX001192","64196","Purbrook","Purbrook (Hants): Church Coach Stop",467316,107978,"22/01/2013","1058","900064196",
"NX001195","12641","PWLLHELI","Pwllheli: Bus Station Maes",237428,334946,"22/01/2013","1058","900012641","G186"
"NX001196","12612","Pwllheli","Hafan y Mor (Pwllheli): Holiday Park Coach Stop",242836,336798,"22/01/2013","1058","900012612",
"NX001200","87345","Radstock","Radstock: Victoria Hall Coach Stop",368868,154812,"22/01/2013","1058","900087345",
"NX001202","58386","RAMSGATE","Ramsgate: Harbour Parade Coach Stop",638359,164785,"22/01/2013","1058","900058386","G187"
"NX001203","58327","Ramsgate","Dumpton Park: Coach Stop",638804,166292,"22/01/2013","1058","900058327",
"NX001212","61266","Reading","Reading: Rail Station Coach Stop",471455,173792,"22/01/2013","1058","900061266","G26"
"NX001215","43155","Redruth","Redruth: Rail Station Coach Stop",170038,42013,"22/01/2013","1058","900043155","G436"
"NX001217","83034","Retford","Retford Bus Station",470711,380992,"22/01/2013","1058","900083034","G437"
"NX001220","11361","RHYL","Rhyl: Promenade Coach Stop",300769,381695,"22/01/2013","1058","900011361","G188"
"NX001221","11323","Rhyl","Rhyl: Robin Hood Coach Stop",303348,382393,"22/01/2013","1058","900011323",
"NX001223","65027","Ringwood","Ringwood: Meeting House Lane Coach Stop",414768,105312,"22/01/2013","1058","900065027",
"NX001225","74262","Ripon","Ripon Bus Station",431338,471301,"22/01/2013","1058","900074262",
"NX001227","21561","Rochdale","Rochdale Bus Station",389851,413513,"22/01/2013","1058","900021561","G438"
"NX001229","69182","Rochester","Rochester (Northumb): Redesdale Arms Coach Stop",382860,598118,"22/01/2013","1058","900069182",
"NX001230","69172","Rochester","Rochester Northumberland: Village Coach Stop",383177,597967,"22/01/2013","1058","900069172",
"NX001233","57436","Romford","Romford: St Edward's Way Coach Stop",551271,189120,"22/01/2013","1058","900057436","G439"
"NX001240","16133","Ross-on-Wye","Ross on Wye: Cantilupe Rd Coach Stop",360174,224135,"22/01/2013","1058","900016133",
"NX001241","25062","Rotherham","Rotherham Bus Station",442890,393209,"22/01/2013","1058","900025062","G440"
"NX001244","52294","Royston","Royston (Herts): Tesco Superstore Coach Stop",535125,242000,"22/01/2013","1058","900052294","G441"
"NX001245","12310","Ruabon","Ruabon: High Street Coach Stop",330399,344012,"22/01/2013","1058","900012310","G442"
"NX001246","87095","Rudloe Manor","Rudloe (Wilts): Coach Stop",384330,170208,"22/01/2013","1058","900087095",
"NX001247","34143","Rugby","Rugby: Clifton Rd Coach Stop",450771,275105,"22/01/2013","1058","900034143","G111"
"NX001248","10121","Runcorn","Runcorn: New Bus Station",351360,383000,"22/01/2013","1058","900010121","G443"
"NX001250","63447","Rustington","Rustington (W Sussex): The Street Coach Stop",505196,102280,"22/01/2013","1058","900063447",
"NX001256","21201","Sale","Sale (Greater Manchester): Washway Rd Coach Stop",378431,392082,"22/01/2013","1058","900021201",
"NX001257","21181","SALFORD","Ordsall (Salford): Regent Rd Coach Stop",382356,397759,"22/01/2013","1058","900021181",
"NX001258","21191","Salford","Salford University Coach Stop",382000,398666,"22/01/2013","1058","900021191",
"NX001259","89055","Salisbury","Salisbury: Bus Station Endless Street",414541,130135,"22/01/2013","1058","900089055","G112"
"NX001262","43320","Saltash","Saltash: North Rd Coach Stop",243006,58984,"22/01/2013","1058","900043320","G444"
"NX001263","59047","Saltdean","Saltdean (Brighton & Hove) Coach Stop",538221,101933,"22/01/2013","1058","900059047",
"NX001268","58307","Sandgate","Sandgate: High Street Coach Stop",620660,135238,"22/01/2013","1058","900058307",
"NX001275","52023","Sawston","Sawston: Memorial/Woolpack Coach Stop",548650,249245,"22/01/2013","1058","900052023",
"NX001278","75102","SCARBOROUGH","Scarborough: Rail Station Coach Stop",503968,488325,"22/01/2013","1058","900075102","G113"
"NX001281","93047","Sconser","Sconser (Highland): Ferry Road End Coach Stop",152519,832240,"22/01/2013","1058","900093047",
"NX001283","24022","Scunthorpe","Scunthorpe Bus Station",489840,411330,"22/01/2013","1058","900024022","G114"
"NX001284","58876","Seabrook","Seabrook (Kent): Seabrook Rd Coach Stop",618663,134981,"22/01/2013","1058","900058876",
"NX001286","59157","Seaford","Seaford: Sutton Park Rd Coach Stop",548479,99223,"22/01/2013","1058","900059157","G445"
"NX001291","58828","Sellindge","Sellindge (Kent): Ashford Rd Coach Stop",610624,137901,"22/01/2013","1058","900058828",
"NX001294","89265","Shaftesbury","Shaftesbury Coach Stop",386267,122955,"22/01/2013","1058","900089265",
"NX001296","25072","SHEFFIELD","Sheffield Interchange",435841,387202,"22/01/2013","1058","900025072","G115"
"NX001297","25092","Sheffield","Sheffield: Meadowhall Interchange",439078,391277,"22/01/2013","1058","900025092",
"NX001298","87105","Shepton Mallet","Shepton Mallet: Rectory Rd Coach Stop",361802,143740,"22/01/2013","1058","900087105",
"NX001299","45180","Sherborne","Sherborne Coach Stop",363779,116994,"22/01/2013","1058","900045180","G446"
"NX001301","29024","Sherwood","Sherwood (Nottingham): Coach Stop",457567,343362,"22/01/2013","1058","900029024",
"NX001302","93097","Shiel Bridge","Shiel Bridge (Highland): Coach Stop",193538,818911,"22/01/2013","1058","900093097",
"NX001304","76172","Shipley","Shipley: Market Square Coach Stop",414790,437473,"22/01/2013","1058","900076172",
"NX001305","63166","Shoreham","Shoreham-by-Sea: High Street Coach Stop",521387,105051,"22/01/2013","1058","900063166","G448"
"NX001307","12283","Shrewsbury","Shrewsbury: Bus Station Raven Meadows",349227,312863,"22/01/2013","1058","900012283","G116"
"NX001311","31009","Silk Willoughby","Silk Willoughby (Lincs): Coach Stop",505650,342914,"22/01/2013","1058","900031009",
"NX001315","31134","SKEGNESS","Skegness: Coach Station",556278,363170,"22/01/2013","1058","900031134","G190"
"NX001316","31106","Skegness","Skegness: Butlins South Car Park Coach Stop",557078,367478,"22/01/2013","1058","900031106",
"NX001318","73201","Skipton","Skipton Bus Station",398889,451457,"22/01/2013","1058","900073201","G449"
"NX001320","31010","Sleaford","Sleaford Coach Stop",507252,345667,"22/01/2013","1058","900031010","G450"
"NX001321","93037","Sligachan","Sligachan (Highland): Hotel Coach Stop",148581,829915,"22/01/2013","1058","900093037",
"NX001329","33153","SOLIHULL","Solihull: Warwick Rd Coach Stop",415447,279661,"22/01/2013","1058","900033153","G191"
"NX001333","55074","South Benfleet","South Benfleet Coach Stop",576884,188150,"22/01/2013","1058","900055074",
"NX001335","42586","South Molton","South Molton (Devon): The Square Coach Stop",271401,125854,"22/01/2013","1058","900042586",
"NX001336","71092","South Shields","South Shields: Keppel Street Coach Stop",436418,567186,"22/01/2013","1058","900071092",
"NX001337","65136","SOUTHAMPTON","Southampton: Coach Station Harbour Parade",441547,112023,"22/01/2013","1058","900065136","G117"
"NX001342","58866","Southborough","Southborough: Victoria Hall Coach Stop",558137,142124,"22/01/2013","1058","900058866",
"NX001343","55084","Southend-on-Sea","Southend on Sea Travel Centre",588391,185384,"22/01/2013","1058","900055084","G27"
"NX001344","10461","Southport","Southport: Eastbank Street Coach Stop",333514,417201,"22/01/2013","1058","900010461","G452"
"NX001345","64117","Southsea","Southsea: Clarence Pier Coach Stop",463528,98858,"22/01/2013","1058","900064117",
"NX001348","31544","Spalding","Spalding Bus Station",524389,322810,"22/01/2013","1058","900031544","G454"
"NX001349","93167","Spean Bridge","Spean Bridge: Bus Shelter Coach Stop",222040,781552,"22/01/2013","1058","900093167","G455"
"NX001350","77171","St Annes","St Annes-on-the-Sea: Ashton Gdns Coach Stop",331841,428814,"22/01/2013","1058","900077171","G457"
"NX001351","43465","St Austell","St Austell Bus Station",201584,52538,"22/01/2013","1058","900043465","G458"
"NX001352","43476","St Blazey Gate","St Blazey Gate (Cornwall): Coach Stop",206077,53693,"22/01/2013","1058","900043476","G192"
"NX001353","43475","St Blazey","St Blazey (Cornwall) Church Street Coach Stop",206831,54647,"22/01/2013","1058","900043475","G192"
"NX001354","14001","St Clears","St Clears (Carmarthenshire) Coach Stop",228061,216417,"22/01/2013","1058","900014001",
"NX001355","88065","St Columb Major","St Columb Major: Cattle Market Coach Stop",191139,63240,"22/01/2013","1058","900088065",
"NX001356","88095","St Columb Minor","St Columb Minor (Cornwall): Church St Coach Stop",183780,61889,"22/01/2013","1058","900088095",
"NX001358","43096","St Erth","St Erth: Rail Station Coach Stop",154096,35766,"22/01/2013","1058","900043096","G459"
"NX001360","10331","St Helens","St Helens: Corporation Street Coach Stop",351435,395452,"22/01/2013","1058","900010331","G460"
"NX001361","43010","St Ives","St. Ives (Cornwall): Bus Station",151903,40369,"22/01/2013","1058","900043010","G461"
"NX001362","59736","St Leonards","St Leonards: Warrior Square Coach Stop",580544,108969,"22/01/2013","1058","900059736","G462"
"NX001363","52244","St Neots","St Neots: Market Square Coach Stop",518184,260224,"22/01/2013","1058","900052244","G193"
"NX001364","53724","St Osyth","St Osyth: Kings Arms Coach Stop",612320,215870,"22/01/2013","1058","900053724","G194"
"NX001365","53735","St Osyth","St Osyth: Shangri La Caravan Park Coach Stop",612028,217323,"22/01/2013","1058","900053735","G194"
"NX001366","58396","St Peter's","Broadstairs: St Peter's Coach Stop",638399,168719,"22/01/2013","1058","900058396",
"NX001368","20233","Stafford","Stafford: Station Rd Coach Stop",391880,322946,"22/01/2013","1058","900020233","G119"
"NX001369","75042","Stamford Bridge","Stamford Bridge: The Square Coach Stop",471262,455570,"22/01/2013","1058","900075042",
"NX001370","31204","Stamford","Stamford Bus Station",502776,307037,"22/01/2013","1058","900031204","G463"
"NX001372","54174","Stansted","Stansted Airport Coach Station",555851,223680,"22/01/2013","1058","900054174","G120"
"NX001373","85114","Stanton","Stanton (Suffolk): Old Bury Road Coach Stop",596288,273565,"22/01/2013","1058","900085114",
"NX001374","52036","Stapleford","Stapleford: London Rd Coach Stop",547035,251659,"22/01/2013","1058","900052036",
"NX001375","44055","Starcross","Starcross: Rail Station Coach Stop",297683,81876,"22/01/2013","1058","900044055","G464"
"NX001377","51055","Stevenage","Stevenage Bus Station",523743,224096,"22/01/2013","1058","900051055","G465"
"NX001378","14725","Steynton","Steynton (Pembrokeshire): Lay by Coach Stop",191671,207567,"22/01/2013","1058","900014725",
"NX001380","90357","Stirling","Stirling: Bus Station Goosecroft Rd",279834,693387,"22/01/2013","1058","900090357","G121"
"NX001381","55144","Stock","Stock (Essex): War Memorial Coach Stop",569185,199015,"22/01/2013","1058","900055144",
"NX001385","21110","Stockport","Stockport Bus Station",389270,390230,"22/01/2013","1058","900021110","G122"
"NX001386","25082","Stocksbridge","Stocksbridge (S Yorks): Manchester Rd Bus Stop",427149,398450,"22/01/2013","1058","900025082",
"NX001387","71002","Stockton-on-Tees","Stockton on Tees: Bridge Rd Coach Stop",444586,518490,"22/01/2013","1058","900071002","G466"
"NX001388","20141","Stoke-on-Trent","Stoke-on-Trent: Hanley Bus Station",388476,347442,"22/01/2013","1058","900020141","G123"
"NX001389","90018","Stonehaven","Stonehaven Bus Shelter",387389,785781,"22/01/2013","1058","900090018","G467"
"NX001390","66487","Stow","Stow (Galashiels): Townfoot Coach Stop",345922,644625,"22/01/2013","1058","900066487",
"NX001391","53344","Stowmarket","Stowmarket: Bury St Coach Stop",604838,258766,"22/01/2013","1058","900053344","G468"
"NX001392","67298","Stranraer","Stranraer: Port Rodie Ferry Terminal",206320,560955,"22/01/2013","1058","900067298","G469"
"NX001394","57456","Stratford","Stratford (London): Coach Stop",538623,184374,"22/01/2013","1058","900057456",
"NX001395","84053","Stratford-upon-Avon","Stratford-upon-Avon: Riverside Bus Station",420467,255318,"22/01/2013","1058","900084053","G470"
"NX001396","57946","Streatham","Streatham (London): High Road Coach Stop",530138,172069,"22/01/2013","1058","900057946",
"NX001397","87215","Street","Street: Leigh Rd Coach Stop",348353,136629,"22/01/2013","1058","900087215",
"NX001400","17103","Stroud","Stroud: Merrywalks Bus Station",384991,205365,"22/01/2013","1058","900017103","G471"
"NX001402","71112","Sunderland","Sunderland: Park Lane Transport Interchange",439583,556578,"22/01/2013","1058","900071112","G124"
"NX001403","31654","Surfleet","Surfleet (Lincs): Coach Stop",525106,328228,"22/01/2013","1058","900031654",
"NX001406","31394","Sutton on Sea","Sutton on Sea: Broadway Coach Stop",552130,381873,"22/01/2013","1058","900031394",
"NX001407","32044","Swadlincote","Swadlincote Bus Station",429856,319738,"22/01/2013","1058","900032044",
"NX001409","37264","Swaffham","Swaffham: Market Place Coach Stop",581919,309028,"22/01/2013","1058","900037264",
"NX001411","45318","Swanage","Swanage Bus Station",402905,78907,"22/01/2013","1058","900045318",
"NX001412","14225","Swansea","Swansea Bus Station",265403,192763,"22/01/2013","1058","900014225","G125"
"NX001415","46093","SWINDON","Swindon Bus Station",415121,185078,"22/01/2013","1058","900046093","G126"
"NX001416","46054","Swindon","Coate Water (Swindon): Marlborough Rd Coach Stop",417936,183131,"22/01/2013","1058","900046054",
"NX001417","46063","Swindon","Freshbrook (Swindon): Bus Layby",410919,183247,"22/01/2013","1058","900046063",
"NX001418","46043","Swindon","Swindon: Queens Drive Coach Stop",416511,184511,"22/01/2013","1058","900046043",
"NX001421","23012","Tadcaster","Tadcaster Bus Station",448824,443492,"22/01/2013","1058","900023012",
"NX001422","11381","Talacre","Talacre (Flintshire) Coach Stop",311325,383391,"22/01/2013","1058","900011381",
"NX001426","67758","Tarbert","Tarbert (Loch Fyne): Village Coach Stop",186447,668643,"22/01/2013","1058","900067758",
"NX001428","67038","Tarbet","Tarbet (Loch Lomond): Hotel Coach Stop",231954,704542,"22/01/2013","1058","900067038",
"NX001431","31287","Tattershall","Tattershall (Lincs): Market Cross Coach Stop",521411,357917,"22/01/2013","1058","900031287",
"NX001432","42205","Taunton","Taunton Bus Station",322534,124567,"22/01/2013","1058","900042205","G127"
"NX001433","67788","Tayinloan","Tayinloan (Argyll & Bute): Shop Coach Stop",169767,645922,"22/01/2013","1058","900067788",
"NX001436","44345","Teignmouth","Teignmouth: Eastcliffe Car & Coach Park",294353,73218,"22/01/2013","1058","900044345","G475"
"NX001437","19143","Telford","Telford: Town Centre Bus Station",369750,308795,"22/01/2013","1058","900019143","G128"
"NX001438","14635","Tenby","Tenby: Upper Park Rd Coach Stop",213190,200438,"22/01/2013","1058","900014635",
"NX001441","85094","Thetford","Thetford Bus Station",586891,283019,"22/01/2013","1058","900085094","G477"
"NX001443","74372","Thirsk","Thirsk: Market Place Clock Coach Stop",442933,482088,"22/01/2013","1058","900074372","G478"
"NX001445","36124","Thorney","Thorney (Peterborough): Park Gates Coach Stop",528312,304352,"22/01/2013","1058","900036124",
"NX001448","53774","Thorrington","Thorrington (Essex): Crossroads Coach Stop",608683,220323,"22/01/2013","1058","900053774",
"NX001449","43210","Tideford","Tideford: Bus Shelter Main Rd Coach Stop",234814,59711,"22/01/2013","1058","900043210",
"NX001451","42565","Tiverton","Tiverton Bus Station",295550,112391,"22/01/2013","1058","900042565",
"NX001454","37284","Toftwood","Toftwood (Norfolk): Millwrights Coach Stop",598982,311430,"22/01/2013","1058","900037284",
"NX001455","90108","Tomatin","Tomatin: Road End Lay by Coach Stop",279404,830440,"22/01/2013","1058","900090108",
"NX001457","44155","Torquay","Torquay: Coach Station Lymington Road",291076,65108,"22/01/2013","1058","900044155","G129"
"NX001460","44165","Totnes","Totnes: Royal Seven Stars Coach Stop",280570,60401,"22/01/2013","1058","900044165","G480"
"NX001464","11391","Towyn","Towyn (Conwy): Bus Shelter",297518,379507,"22/01/2013","1058","900011391",
"NX001468","15475","Tredegar","Tredegar: Lidl Coach Stop",314113,209359,"22/01/2013","1058","900015475",
"NX001469","43120","Treliske","Treliske: Hospital Lay by Coach Stop",179704,45056,"22/01/2013","1058","900043120",
"NX001470","12611","Tremadoc","Tremadoc: The Square Coach Stop",256170,340149,"22/01/2013","1058","900012611",
"NX001471","43575","Tresillian","Tresillian (Cornwall): Fal Garage Coach Stop",186670,46312,"22/01/2013","1058","900043575",
"NX001472","12593","Trewern","Trewern (Powys) Bus Shelter",327840,311354,"22/01/2013","1058","900012593",
"NX001473","53205","Trimley St Martin","Trimley St Martin (Suffolk): Coach Stop",627197,237702,"22/01/2013","1058","900053205",
"NX001474","53265","Trimley St Mary","Trimley St Mary (Suffolk): Coach Stop",628135,236366,"22/01/2013","1058","900053265",
"NX001477","87325","Trowbridge","Trowbridge: Manvers Street Coach Stop",385637,157904,"22/01/2013","1058","900087325","G197"
"NX001479","43595","Truro","Truro: Bus Station Green Street",182800,44732,"22/01/2013","1058","900043595","G481"
"NX001481","58586","Tunbridge Wells","Tunbridge Wells: Town Centre Coach Stop",558476,139549,"22/01/2013","1058","900058586","G482"
"NX001485","67501","Twynholm","Twynholm (Dumfries & Galloway): Coach Stop",265063,554120,"22/01/2013","1058","900067501",
"NX001486","67948","Tyndrum","Tyndrum (Stirling) Coach Stop",233093,730222,"22/01/2013","1058","900067948","G29"
"NX001619","59016","Uckfield","Uckfield Bus Terminal",547152,120944,"22/01/2013","1058","900059016","G483"
"NX001620","93017","Uig","Uig: Pier Coach Stop",138537,863694,"22/01/2013","1058","900093017",
"NX001622","38374","University of East Anglia","Norwich: University of East Anglia Coach Stop",619180,307578,"22/01/2013","1058","900038374",
"NX001623","53094","University of Essex","Colchester: University of Essex Bus Stop",602564,224020,"22/01/2013","1058","900053094",
"NX001624","58067","University of Kent","Canterbury: Kent Uni. Keynes Coll. Coach Stop",613899,159655,"22/01/2013","1058","900058067",
"NX001625","59137","Upper Willingdon","Upper Willingdon (E Sussex) Coach Stop",559059,102392,"22/01/2013","1058","900059137",
"NX001648","57366","London (Victoria)","London Victoria Coach Station",528542,178760,"22/01/2013","1058","900057366","G1"
"NX001657","88185","Wadebridge","Wadebridge: The Link Rd Coach Stop",198818,72533,"22/01/2013","1058","900088185",
"NX001658","31103","Wainfleet","Wainfleet: Market Place Coach Stop",549809,358930,"22/01/2013","1058","900031103",
"NX001659","79022","Wakefield","Wakefield: Bus Station Marsh Way",433291,421173,"22/01/2013","1058","900079022","G30"
"NX001662","58177","Walmer","Walmer: Dover Rd Coach Stop",636808,150050,"22/01/2013","1058","900058177","G485"
"NX001663","33073","Walsall","Walsall: Hatherton Road Coach Stop",401345,298772,"22/01/2013","1058","900033073","G486"
"NX001664","53145","Walton","Walton (Suffolk) Coach Stop",629286,235786,"22/01/2013","1058","900053145",
"NX001665","53704","Walton-on-the-Naze","Walton on the Naze: High Street Coach Stop",625193,221685,"22/01/2013","1058","900053704","G487"
"NX001667","45316","Wareham","Wareham: North Street Coach Stop",392317,87433,"22/01/2013","1058","900045316","G488"
"NX001668","89375","Warminster","Warminster: Central Car Park Coach Stop",387617,145173,"22/01/2013","1058","900089375","G489"
"NX001669","10171","Warrington","Warrington: Bus Interchange",360415,388266,"22/01/2013","1058","900010171","G31"
"NX001671","29124","Warsop","Warsop (Notts): Coach Stop",456689,368010,"22/01/2013","1058","900029124",
"NX001672","77081","Warton","Warton (Lancs): Pickwick Coach Stop",341190,428564,"22/01/2013","1058","900077081",
"NX001673","40023","WARWICK","Warwick Parkway Rail Station Coach Stop",426499,265430,"22/01/2013","1058","900040023",
"NX001674","40003","WARWICK","Warwick: Puckerings Lane Coach Stop",428000,264807,"22/01/2013","1058","900040003","G130"
"NX001675","40013","Warwick","Warwick University: Campus Bus Stop",429933,275782,"22/01/2013","1058","900040013",
"NX001676","71132","Washington","Washington (Tyne & Wear): Galleries Bus Station",429997,556134,"22/01/2013","1058","900071132",
"NX001678","64147","Waterlooville","Waterlooville Coach Stop",468151,109356,"22/01/2013","1058","900064147",
"NX001683","42516","Wellington","Wellington (Somerset): High Street Coach Stop",313957,120673,"22/01/2013","1058","900042516",
"NX001684","87135","Wells","Wells: Princes Rd Bus Station",354622,145543,"22/01/2013","1058","900087135",
"NX001685","12503","Welshpool","Welshpool: Smithfield Car Park Coach Stop",322540,307558,"22/01/2013","1058","900012503","G491"
"NX001690","59746","West St Leonards","West St Leonards: Combe Haven Coach Stop",578007,108778,"22/01/2013","1058","900059746",
"NX001692","65156","West Wellow","West Wellow (Hants): Canada Corner Coach Stop",429120,118936,"22/01/2013","1058","900065156",
"NX001693","63186","West Worthing","West Worthing: Goring Rd Coach Stop",512446,102718,"22/01/2013","1058","900063186","G495"
"NX001695","55094","Westcliff-on-Sea","Westcliff-on-Sea Coach Stop",586769,186212,"22/01/2013","1058","900055094","G496"
"NX001696","58398","Westgate-on-Sea","Westgate-on-Sea Coach Stop",632345,169841,"22/01/2013","1058","900058398","G497"
